,CITY 1,CITY 2,lat1,lon1,lat2,lon2,distance
327,DELHI,NAGPUR,28.652,77.2315,21.1463,79.0849,855.2257465
328,DELHI,NASIK,28.652,77.2315,20.1129,73.8938,1007.709347
329,DELHI,PAKYONG,28.652,77.2315,27.2266,88.5877,1126.323653
330,DELHI,PANTNAGAR,28.652,77.2315,29.0335,79.4689,222.0111683
331,DELHI,PATHANKOT,28.652,77.2315,32.2748,75.6529,430.2947793
332,DELHI,PATNA,28.652,77.2315,25.5941,85.1356,852.6771517
333,DELHI,PORT BLAIR,28.652,77.2315,11.6501,92.733,2482.653876
334,DELHI,PUNE,28.652,77.2315,18.5196,73.8553,1177.824788
335,DELHI,RAIPUR,28.652,77.2315,21.2333,81.6333,936.4767031
336,DELHI,RAJKOT,28.652,77.2315,22.2916,70.7932,957.6630388
337,DELHI,RANCHI,28.652,77.2315,23.3432,85.3094,999.6231336
338,DELHI,SHIRDI,28.652,77.2315,19.6936,74.3944,1036.741218
339,DELHI,SILCHAR,28.652,77.2315,24.8273,92.7979,1601.816593
340,DELHI,SRINAGAR,28.652,77.2315,34.0857,74.8055,646.5468146
341,DELHI,SURAT,28.652,77.2315,21.1959,72.8302,940.1477689
342,DELHI,TIRUCHIRAPALLY,28.652,77.2315,10.7617,78.7089,1995.245698
343,DELHI,TIRUPATI,28.652,77.2315,13.6355,79.4199,1684.984937
344,DELHI,TRIVANDRUM,28.652,77.2315,8.4834,76.9198,2242.883315
345,DELHI,UDAIPUR,28.652,77.2315,24.5858,73.7135,571.5227051
346,DELHI,VADODARA,28.652,77.2315,22.2994,73.2081,813.5080194
347,DELHI,VARANASI,28.652,77.2315,25.3167,83.0104,682.0722726
348,DELHI,VIJAYAWADA,28.652,77.2315,16.5075,80.6466,1394.932356
349,DELHI,VISAKHAPATNAM,28.652,77.2315,17.6801,83.2016,1363.494513
350,DELHI,Kushinagar International Airport,28.652,77.2315,26.7731,83.8963,688.4170999
351,DIBRUGARH,DIMAPUR,27.4799,94.9084,25.9117,93.7217,210.4832124
352,DIBRUGARH,GUWAHATI,27.4799,94.9084,26.1844,91.7458,345.268893
353,DIBRUGARH,HYDERABAD,27.4799,94.9084,17.3841,78.4564,2026.196263
354,DIBRUGARH,IMPHAL,27.4799,94.9084,24.8081,93.9442,312.2867195
355,DIBRUGARH,KOLKATA,27.4799,94.9084,22.5626,88.363,856.3847106
356,DIBRUGARH,MUMBAI,27.4799,94.9084,19.0728,72.8826,2431.369779
357,DIBRUGARH,SHILLONG,27.4799,94.9084,25.5689,91.8831,368.415132
358,DIMAPUR,GUWAHATI,25.9117,93.7217,26.1844,91.7458,199.7065323
359,DIMAPUR,IMPHAL,25.9117,93.7217,24.8081,93.9442,124.7345176
360,DIMAPUR,KOLKATA,25.9117,93.7217,22.5626,88.363,658.5804652
361,DIMAPUR,MUMBAI,25.9117,93.7217,19.0728,72.8826,2268.512222
362,DIMAPUR,SHILLONG,25.9117,93.7217,25.5689,91.8831,188.0580774
363,DIU,MUMBAI,20.7133,70.925,19.0728,72.8826,274.1667179
364,DURGAPUR,HYDERABAD,23.5158,87.308,17.3841,78.4564,1146.301669
365,DURGAPUR,MUMBAI,23.5158,87.308,19.0728,72.8826,1573.044171
366,GAYA,KOLKATA,24.7969,85.0039,22.5626,88.363,422.7347052
367,GHAZIABAD,HUBLI,28.6653,77.4391,15.3478,75.1338,1499.661468
368,GHAZIABAD,"KALABURAGI, KARNATAKA",28.6653,77.4391,17.3104,76.9533,1263.581255
369,GORAKHPUR,HYDERABAD,29.4477,75.6721,17.3841,78.4564,1370.995559
370,GORAKHPUR,KOLKATA,29.4477,75.6721,22.5626,88.363,1479.89616
371,GORAKHPUR,LUCKNOW,29.4477,75.6721,26.8393,80.9231,590.8207511
372,GORAKHPUR,MUMBAI,29.4477,75.6721,19.0728,72.8826,1187.640378
373,GUWAHATI,HYDERABAD,26.1844,91.7458,17.3841,78.4564,1683.389697
374,GUWAHATI,IMPHAL,26.1844,91.7458,24.8081,93.9442,268.5135698
375,GUWAHATI,JAIPUR,26.1844,91.7458,26.9196,75.7878,1588.350579
376,GUWAHATI,JODHPUR,26.1844,91.7458,26.2684,73.0059,1867.648763
377,GUWAHATI,JORHAT,26.1844,91.7458,26.7346,94.1846,250.3605845
378,GUWAHATI,KOLKATA,26.1844,91.7458,22.5626,88.363,528.6883996
379,GUWAHATI,LILABARI,26.1844,91.7458,27.2874,94.093,263.3830169
380,GUWAHATI,LUCKNOW,26.1844,91.7458,26.8393,80.9231,1079.009185
381,GUWAHATI,MUMBAI,26.1844,91.7458,19.0728,72.8826,2088.327775
382,GUWAHATI,PASIGHAT,26.1844,91.7458,28.0687,95.3323,412.1277358
383,GUWAHATI,PATNA,26.1844,91.7458,25.5941,85.1356,664.4289644
384,GUWAHATI,PUNE,26.1844,91.7458,18.5196,73.8553,2024.809573
385,GUWAHATI,RUPSI,26.1844,91.7458,26.1379,89.9082,183.4708793
386,GUWAHATI,SHILLONG,26.1844,91.7458,25.5689,91.8831,69.80531768
387,GUWAHATI,SILCHAR,26.1844,91.7458,24.8273,92.7979,184.1716988
388,GUWAHATI,TEZPUR,26.1844,91.7458,26.6987,92.7687,116.7997326
389,GUWAHATI,TEZU,26.1844,91.7458,27.9405,96.1342,476.3510919
390,GUWAHATI,UDAIPUR,26.1844,91.7458,24.5858,73.7135,1818.725326
391,GWALIOR,HYDERABAD,26.2298,78.1734,17.3841,78.4564,984.0295048
392,GWALIOR,INDORE,26.2298,78.1734,22.7179,75.8333,456.6750243
393,GWALIOR,JAIPUR,26.2298,78.1734,26.9196,75.7878,249.3271753
394,GWALIOR,JAMMU,26.2298,78.1734,32.7357,74.8691,790.8333316
395,GWALIOR,KOLKATA,26.2298,78.1734,22.5626,88.363,1109.033822
396,GWALIOR,MUMBAI,26.2298,78.1734,19.0728,72.8826,963.0638977
397,HUBLI,KANNUR,15.3478,75.1338,11.9171,75.5461,384.0685341
398,HUBLI,KOCHI,15.3478,75.1338,9.9312,76.2673,614.7159801
399,HUBLI,MUMBAI,15.3478,75.1338,19.0728,72.8826,478.2378328
400,HUBLI,TIRUPATI,15.3478,75.1338,13.6355,79.4199,499.1428828
401,HYDERABAD,IMPHAL,17.3841,78.4564,24.8081,93.9442,1804.384411
402,HYDERABAD,INDORE,17.3841,78.4564,22.7179,75.8333,653.2641592
403,HYDERABAD,JABALPUR,17.3841,78.4564,23.167,79.9501,661.6124161
404,HYDERABAD,JAGDALPUR,17.3841,78.4564,19.0738,82.0357,422.1215079
405,HYDERABAD,JAIPUR,17.3841,78.4564,26.9196,75.7878,1095.218646
406,HYDERABAD,JAMNAGAR,17.3841,78.4564,22.4729,70.0667,1043.311872
407,HYDERABAD,JHARSUGUDA,17.3841,78.4564,21.9161,84.0463,772.2252988
408,HYDERABAD,JODHPUR,17.3841,78.4564,26.2684,73.0059,1136.439709
409,HYDERABAD,KANNUR,17.3841,78.4564,11.9171,75.5461,683.7245325
410,HYDERABAD,KOCHI,17.3841,78.4564,9.9312,76.2673,861.7653943
411,HYDERABAD,KOLHAPUR,17.3841,78.4564,16.6956,74.2317,455.6090568
412,HYDERABAD,KOLKATA,17.3841,78.4564,22.5626,88.363,1184.102703
413,HYDERABAD,KOZHIKODE,17.3841,78.4564,11.248,75.7804,740.6542
414,HYDERABAD,LUCKNOW,17.3841,78.4564,26.8393,80.9231,1081.541157
415,HYDERABAD,MADURAI,17.3841,78.4564,9.919,78.1195,830.8777678
416,HYDERABAD,MANGALORE,17.3841,78.4564,12.9172,74.856,629.2382443
417,HYDERABAD,MUMBAI,17.3841,78.4564,19.0728,72.8826,617.8500168
418,HYDERABAD,MYSORE,17.3841,78.4564,12.2979,76.6393,598.3091996
419,HYDERABAD,NAGPUR,17.3841,78.4564,21.1463,79.0849,423.5050616
420,HYDERABAD,PATNA,17.3841,78.4564,25.5941,85.1356,1144.424402
421,HYDERABAD,PORT BLAIR,17.3841,78.4564,11.6501,92.733,1662.870666
422,HYDERABAD,PUNE,17.3841,78.4564,18.5196,73.8553,502.7997599
423,HYDERABAD,RAIPUR,17.3841,78.4564,21.2333,81.6333,542.4748583
424,HYDERABAD,RAJAHMUNDRY,17.3841,78.4564,17.0052,81.7778,355.3178828
425,HYDERABAD,RANCHI,17.3841,78.4564,23.3432,85.3094,974.0139371
426,HYDERABAD,SHIRDI,17.3841,78.4564,19.6936,74.3944,499.2929492
427,HYDERABAD,SRINAGAR,17.3841,78.4564,34.0857,74.8055,1892.367571
428,HYDERABAD,SURAT,17.3841,78.4564,21.1959,72.8302,726.7147718
429,HYDERABAD,TIRUCHIRAPALLY,17.3841,78.4564,10.7617,78.7089,736.8800539
430,HYDERABAD,TIRUPATI,17.3841,78.4564,13.6355,79.4199,429.4136484
431,HYDERABAD,TRIVANDRUM,17.3841,78.4564,8.4834,76.9198,1003.592452
432,HYDERABAD,UDAIPUR,17.3841,78.4564,24.5858,73.7135,939.8166459
433,HYDERABAD,VADODARA,17.3841,78.4564,22.2994,73.2081,774.4524757
434,HYDERABAD,VARANASI,17.3841,78.4564,25.3167,83.0104,999.969286
435,HYDERABAD,VIJAYAWADA,17.3841,78.4564,16.5075,80.6466,252.5307857
436,HYDERABAD,VISAKHAPATNAM,17.3841,78.4564,17.6801,83.2016,504.19397
437,IMPHAL,KOLKATA,24.8081,93.9442,22.5626,88.363,620.6698269
438,IMPHAL,MUMBAI,24.8081,93.9442,19.0728,72.8826,2261.0426
439,IMPHAL,SHILLONG,24.8081,93.9442,25.5689,91.8831,223.9775573
440,INDORE,JABALPUR,22.7179,75.8333,23.167,79.9501,424.4886113
441,INDORE,JAIPUR,22.7179,75.8333,26.9196,75.7878,467.2302735
442,INDORE,JODHPUR,22.7179,75.8333,26.2684,73.0059,487.5175175
443,INDORE,KOLKATA,22.7179,75.8333,22.5626,88.363,1285.610286
444,INDORE,LUCKNOW,22.7179,75.8333,26.8393,80.9231,688.3665192
445,INDORE,MUMBAI,22.7179,75.8333,19.0728,72.8826,508.1247307
446,INDORE,NAGPUR,22.7179,75.8333,21.1463,79.0849,378.1712669
447,INDORE,PUNE,22.7179,75.8333,18.5196,73.8553,510.1751133
448,INDORE,RAIPUR,22.7179,75.8333,21.2333,81.6333,620.3780878
449,INDORE,SURAT,22.7179,75.8333,21.1959,72.8302,352.9154811
450,INDORE,TRIVANDRUM,22.7179,75.8333,8.4834,76.9198,1587.048578
451,JABALPUR,MUMBAI,23.167,79.9501,19.0728,72.8826,862.6968882
452,JABALPUR,PUNE,23.167,79.9501,18.5196,73.8553,817.2080266
453,JAGDALPUR,RAIPUR,19.0738,82.0357,21.2333,81.6333,243.7711512
454,JAIPUR,JAISALMER,26.9196,75.7878,26.9157,70.9083,483.7621902
455,JAIPUR,KOLKATA,26.9196,75.7878,22.5626,88.363,1358.332932
456,JAIPUR,LUCKNOW,26.9196,75.7878,26.8393,80.9231,509.3695582
457,JAIPUR,MUMBAI,26.9196,75.7878,19.0728,72.8826,921.6900656
458,JAIPUR,NAGPUR,26.9196,75.7878,21.1463,79.0849,723.9304176
459,JAIPUR,PUNE,26.9196,75.7878,18.5196,73.8553,954.7801823
460,JAIPUR,SURAT,26.9196,75.7878,21.1959,72.8302,703.6494746
461,JAIPUR,UDAIPUR,26.9196,75.7878,24.5858,73.7135,332.4000378
462,JAISALMER,MUMBAI,26.9157,70.9083,19.0728,72.8826,895.1442495
463,JALGAON,MUMBAI,21.0029,75.566,19.0728,72.8826,353.0254159
464,JAMMU,LEH,32.7357,74.8691,34.1425,77.5554,294.2610131
465,JAMMU,MUMBAI,32.7357,74.8691,19.0728,72.8826,1532.078502
466,JAMMU,SRINAGAR,32.7357,74.8691,34.0857,74.8055,150.2291699
467,JAMNAGAR,MUMBAI,22.4729,70.0667,19.0728,72.8826,478.1315419
468,JHARSUGUDA,KOLKATA,21.9161,84.0463,22.5626,88.363,450.0486145
469,JHARSUGUDA,RAIPUR,21.9161,84.0463,21.2333,81.6333,260.8061869
470,JODHPUR,KOLKATA,26.2684,73.0059,22.5626,88.363,1607.397182
471,JODHPUR,MUMBAI,26.2684,73.0059,19.0728,72.8826,800.2140234
472,JODHPUR,NAGPUR,26.2684,73.0059,21.1463,79.0849,840.8201914
473,JORHAT,KOLKATA,26.7346,94.1846,22.5626,88.363,749.0402779
474,"KALABURAGI, KARNATAKA",TIRUPATI,17.3104,76.9533,13.6355,79.4199,486.6418152
475,KANDLA,MUMBAI,23.1097,70.1042,19.0728,72.8826,533.4139845
476,KANNUR,KOCHI,11.9171,75.5461,9.9312,76.2673,234.4392123
477,KANNUR,KOZHIKODE,11.9171,75.5461,11.248,75.7804,78.65637141
478,KANNUR,MUMBAI,11.9171,75.5461,19.0728,72.8826,845.237432
479,KANNUR,TRIVANDRUM,11.9171,75.5461,8.4834,76.9198,410.3313586
480,KANPUR,MUMBAI,26.4652,80.3497,19.0728,72.8826,1122.699854
481,KOCHI,KOLKATA,9.9312,76.2673,22.5626,88.363,1905.557092
482,KOCHI,LUCKNOW,9.9312,76.2673,26.8393,80.9231,1942.616065
483,KOCHI,MUMBAI,9.9312,76.2673,19.0728,72.8826,1079.674064
484,KOCHI,MYSORE,9.9312,76.2673,12.2979,76.6393,266.2761969
485,KOCHI,PUNE,9.9312,76.2673,18.5196,73.8553,989.6646976
486,KOCHI,RANCHI,9.9312,76.2673,23.3432,85.3094,1773.8671
487,KOCHI,TRIVANDRUM,9.9312,76.2673,8.4834,76.9198,176.19947
488,KOCHI,VADODARA,9.9312,76.2673,22.2994,73.2081,1413.391475
489,KOLHAPUR,MUMBAI,16.6956,74.2317,19.0728,72.8826,300.415438
490,KOLHAPUR,TIRUPATI,16.6956,74.2317,13.6355,79.4199,652.468621
491,KOLKATA,LILABARI,22.5626,88.363,27.2874,94.093,780.712997
492,KOLKATA,LUCKNOW,22.5626,88.363,26.8393,80.9231,889.0760424
493,KOLKATA,MANGALORE,22.5626,88.363,12.9172,74.856,1785.887869
494,KOLKATA,MUMBAI,22.5626,88.363,19.0728,72.8826,1654.146726
495,KOLKATA,NAGPUR,22.5626,88.363,21.1463,79.0849,970.2188617
496,KOLKATA,PAKYONG,22.5626,88.363,27.2266,88.5877,519.1076707
497,KOLKATA,PASIGHAT,22.5626,88.363,28.0687,95.3323,929.9725993
498,KOLKATA,PATNA,22.5626,88.363,25.5941,85.1356,470.0363183
499,KOLKATA,PORT BLAIR,22.5626,88.363,11.6501,92.733,1298.929611
500,KOLKATA,PUNE,22.5626,88.363,18.5196,73.8553,1575.186962
501,KOLKATA,RAIPUR,22.5626,88.363,21.2333,81.6333,709.8000045
502,KOLKATA,RANCHI,22.5626,88.363,23.3432,85.3094,324.4772206
503,KOLKATA,RUPSI,22.5626,88.363,26.1379,89.9082,427.2468697
504,KOLKATA,SHILLONG,22.5626,88.363,25.5689,91.8831,489.309704
505,KOLKATA,SILCHAR,22.5626,88.363,24.8273,92.7979,516.9799402
506,KOLKATA,SRINAGAR,22.5626,88.363,34.0857,74.8055,1841.139203
507,KOLKATA,SURAT,22.5626,88.363,21.1959,72.8302,1609.212388
508,KOLKATA,TEZPUR,22.5626,88.363,26.6987,92.7687,640.0553352
509,KOLKATA,UDAIPUR,22.5626,88.363,24.5858,73.7135,1509.089597
510,KOLKATA,VARANASI,22.5626,88.363,25.3167,83.0104,624.157611
511,KOLKATA,VISAKHAPATNAM,22.5626,88.363,17.6801,83.2016,764.7784396
512,KOZHIKODE,LUCKNOW,11.248,75.7804,26.8393,80.9231,1815.306558
513,KOZHIKODE,MUMBAI,11.248,75.7804,19.0728,72.8826,923.8917439
514,KURNOOL,VISAKHAPATNAM,15.8289,78.036,17.6801,83.2016,587.2194995
515,LEH,SRINAGAR,34.1425,77.5554,34.0857,74.8055,253.2290018
516,LUCKNOW,MUMBAI,26.8393,80.9231,19.0728,72.8826,1192.384705
517,LUCKNOW,NAGPUR,26.8393,80.9231,21.1463,79.0849,659.9660343
518,LUCKNOW,PATNA,26.8393,80.9231,25.5941,85.1356,442.4151966
519,LUCKNOW,PUNE,26.8393,80.9231,18.5196,73.8553,1174.792346
520,LUCKNOW,RAIPUR,26.8393,80.9231,21.2333,81.6333,627.5119245
521,LUCKNOW,RANCHI,26.8393,80.9231,23.3432,85.3094,588.3148719
522,LUCKNOW,VARANASI,26.8393,80.9231,25.3167,83.0104,268.5484203
523,MADURAI,MUMBAI,9.919,78.1195,19.0728,72.8826,1163.207454
524,MADURAI,TIRUPATI,9.919,78.1195,13.6355,79.4199,436.8180385
525,MADURAI,VIJAYAWADA,9.919,78.1195,16.5075,80.6466,781.9547795
526,MANGALORE,MUMBAI,12.9172,74.856,19.0728,72.8826,716.1996258
527,MUMBAI,NAGPUR,19.0728,72.8826,21.1463,79.0849,687.3561569
528,MUMBAI,NANDED,19.0728,72.8826,19.1602,77.315,465.7703077
529,MUMBAI,PATNA,19.0728,72.8826,25.5941,85.1356,1452.803314
530,MUMBAI,PORT BLAIR,19.0728,72.8826,11.6501,92.733,2280.424633
531,MUMBAI,PUNE,19.0728,72.8826,18.5196,73.8553,119.4474066
532,MUMBAI,RAIPUR,19.0728,72.8826,21.2333,81.6333,944.346978
533,MUMBAI,RAJKOT,19.0728,72.8826,22.2916,70.7932,418.7226257
534,MUMBAI,RANCHI,19.0728,72.8826,23.3432,85.3094,1372.224413
535,MUMBAI,SILCHAR,19.0728,72.8826,24.8273,92.7979,2148.691175
536,MUMBAI,SRINAGAR,19.0728,72.8826,34.0857,74.8055,1680.164887
537,MUMBAI,SURAT,19.0728,72.8826,21.1959,72.8302,236.1413134
538,MUMBAI,TIRUPATI,19.0728,72.8826,13.6355,79.4199,922.7950468
539,MUMBAI,TRIVANDRUM,19.0728,72.8826,8.4834,76.9198,1255.359721
540,MUMBAI,UDAIPUR,19.0728,72.8826,24.5858,73.7135,618.9815524
541,MUMBAI,VADODARA,19.0728,72.8826,22.2994,73.2081,360.3752244
542,MUMBAI,VARANASI,19.0728,72.8826,25.3167,83.0104,1251.909735
543,MUMBAI,VISAKHAPATNAM,19.0728,72.8826,17.6801,83.2016,1099.684739
544,MUMBAI,Sindhudurg Airport,19.0728,72.8826,15.9989,73.5346,348.7206935
545,NAGPUR,PUNE,21.1463,79.0849,18.5196,73.8553,620.0283663
546,NAGPUR,RAIPUR,21.1463,79.0849,21.2333,81.6333,264.3842067
547,NASIK,PUNE,20.1129,73.8938,18.5196,73.8553,177.2129297
548,PASIGHAT,TEZPUR,28.0687,95.3323,26.6987,92.7687,295.4102241
549,PATNA,PUNE,25.5941,85.1356,18.5196,73.8553,1402.520705
550,PATNA,RANCHI,25.5941,85.1356,23.3432,85.3094,250.905873
551,PATNA,VARANASI,25.5941,85.1356,25.3167,83.0104,215.5858184
552,PORT BLAIR,VISAKHAPATNAM,11.6501,92.733,17.6801,83.2016,1224.550396
553,PUNE,RAIPUR,18.5196,73.8553,21.2333,81.6333,867.3547021
554,PUNE,TIRUPATI,18.5196,73.8553,13.6355,79.4199,805.0774532
555,PUNE,TRIVANDRUM,18.5196,73.8553,8.4834,76.9198,1163.982007
556,RAIPUR,TRIVANDRUM,21.2333,81.6333,8.4834,76.9198,1505.085861
557,RAIPUR,VISAKHAPATNAM,21.2333,81.6333,17.6801,83.2016,427.9332575
558,RAJAHMUNDRY,TIRUPATI,17.0052,81.7778,13.6355,79.4199,452.0121156
559,RAJAHMUNDRY,VISAKHAPATNAM,17.0052,81.7778,17.6801,83.2016,168.7282912
560,SHILLONG,SILCHAR,25.5689,91.8831,24.8273,92.7979,123.5775371
561,TIRUPATI,VIJAYAWADA,13.6355,79.4199,16.5075,80.6466,345.4401104
562,TIRUPATI,VISAKHAPATNAM,13.6355,79.4199,17.6801,83.2016,605.0798939
563,VIJAYAWADA,VISAKHAPATNAM,16.5075,80.6466,17.6801,83.2016,301.2263983
567,AGARTALA,CHENNAI,23.8361,91.2794,13.0878,80.2785,1664.023643
671,BENGALURU,"BIDAR AIRPORT, KARNATAKA",12.9719,77.5937,17.904,77.4796,548.5607338
725,BENGALURU,VIDYANAGAR,12.9719,77.5937,15.1784,76.6282,266.5333218
730,BHOPAL,GWALIOR,23.2547,77.4029,26.2298,78.1734,339.8403984
733,BHOPAL,LUCKNOW,23.2547,77.4029,26.8393,80.9231,533.4350297
737,BHOPAL,SURAT,23.2547,77.4029,21.1959,72.8302,523.3537248
855,DELHI,KHAJURAHO,28.652,77.2315,24.8105,79.9125,503.292122
891,DIMAPUR,HYDERABAD,25.9117,93.7217,17.3841,78.4564,1838.335552
951,HYDERABAD,NANDED,17.3841,78.4564,19.1602,77.315,231.3584002
967,HYDERABAD,VIDYANAGAR,17.3841,78.4564,15.1784,76.6282,313.4086086
990,JAIPUR,PORT BLAIR,26.9196,75.7878,11.6501,92.733,2453.08587
1005,JORHAT,NAGPUR,26.7346,94.1846,21.1463,79.0849,1654.016571
1010,KANNUR,MANGALORE,11.9171,75.5461,12.9172,74.856,134.0996427
1110,AHMEDABAD,AMRITSAR,23.0258,72.5873,31.6223,74.8753,982.158139
1122,AHMEDABAD,DURGAPUR,23.0258,72.5873,23.5158,87.308,1504.035499
1159,ALLAHABAD,LUCKNOW,25.4448,81.8432,26.8393,80.9231,180.2184319
1164,AMRITSAR,CHENNAI,31.6223,74.8753,13.0878,80.2785,2133.571228
1173,AMRITSAR,LUCKNOW,31.6223,74.8753,26.8393,80.9231,791.699631
1226,BENGALURU,JAMMU,12.9719,77.5937,32.7357,74.8691,2215.027023
1231,BENGALURU,KADAPA,12.9719,77.5937,14.5184,78.7679,213.6700827
1247,BENGALURU,PONDICHERRY,12.9719,77.5937,11.9651,79.8148,265.8652998
1268,BHOPAL,CHENNAI,23.2547,77.4029,13.0878,80.2785,1170.479752
1275,BHUBANESWAR,CHANDIGARH,20.2511,85.8153,30.7363,76.7884,1475.130274
1284,BHUBANESWAR,PATNA,20.2511,85.8153,25.5941,85.1356,598.1741338
1294,CHANDIGARH,CHENNAI,30.7363,76.7884,13.0878,80.2785,1994.794644
1306,CHANDIGARH,PATNA,30.7363,76.7884,25.5941,85.1356,997.6935428
1309,CHANDIGARH,VADODARA,30.7363,76.7884,22.2994,73.2081,1003.292952
1324,CHENNAI,KADAPA,13.0878,80.2785,14.5184,78.7679,227.8409725
1343,CHENNAI,SRINAGAR,13.0878,80.2785,34.0857,74.8055,2399.393364
1348,CHENNAI,VADODARA,13.0878,80.2785,22.2994,73.2081,1268.272519
1362,COIMBATORE,VISAKHAPATNAM,11.0056,76.9661,17.6801,83.2016,1000.709626
1364,DABOLIM,GUWAHATI,15.3803,73.8349,26.1844,91.7458,2211.793788
1379,DABOLIM,VIJAYAWADA,15.3803,73.8349,16.5075,80.6466,738.9495269
1385,DEHRA DUN,GUWAHATI,30.3244,78.0339,26.1844,91.7458,1418.539311
1386,DEHRA DUN,HYDERABAD,30.3244,78.0339,17.3841,78.4564,1439.532744
1388,DEHRA DUN,KOLKATA,30.3244,78.0339,22.5626,88.363,1341.290667
1392,DEHRA DUN,PUNE,30.3244,78.0339,18.5196,73.8553,1378.750084
1393,DEHRA DUN,VARANASI,30.3244,78.0339,25.3167,83.0104,741.121204
1423,DELHI,MANGALORE,28.652,77.2315,12.9172,74.856,1766.81614
1448,DHARAMSALA,JAIPUR,32.219,76.3234,26.9196,75.7878,591.5355395
1462,DURGAPUR,GUWAHATI,23.5158,87.308,26.1844,91.7458,537.0973283
1465,DURGAPUR,TRIVANDRUM,23.5158,87.308,8.4834,76.9198,2004.451189
1466,DURGAPUR,VADODARA,23.5158,87.308,22.2994,73.2081,1449.913938
1468,GAYA,MUMBAI,24.7969,85.0039,19.0728,72.8826,1401.966815
1472,GORAKHPUR,JAIPUR,29.4477,75.6721,26.9196,75.7878,281.3404558
1473,GORAKHPUR,KANPUR,29.4477,75.6721,26.4652,80.3497,566.5205585
1477,GORAKHPUR,VARANASI,29.4477,75.6721,25.3167,83.0104,857.56647
1496,GUWAHATI,VARANASI,26.1844,91.7458,25.3167,83.0104,880.0039315
1511,HYDERABAD,JAMMU,17.3841,78.4564,32.7357,74.8691,1744.470973
1515,HYDERABAD,KADAPA,17.3841,78.4564,14.5184,78.7679,320.3864693
1528,HYDERABAD,PONDICHERRY,17.3841,78.4564,11.9651,79.8148,620.0135159
1550,INDORE,JAMMU,22.7179,75.8333,32.7357,74.8691,1117.945156
1566,JAIPUR,PATNA,26.9196,75.7878,25.5941,85.1356,943.5238452
1570,JAIPUR,VADODARA,26.9196,75.7878,22.2994,73.2081,576.0930485
1571,JAIPUR,VARANASI,26.9196,75.7878,25.3167,83.0104,742.6798515
1573,JAISALMER,SURAT,26.9157,70.9083,21.1959,72.8302,665.2387679
1574,JAMMU,KOLKATA,32.7357,74.8691,22.5626,88.363,1742.381188
1578,JAMMU,VARANASI,32.7357,74.8691,25.3167,83.0104,1142.45136
1585,KADAPA,VIJAYAWADA,14.5184,78.7679,16.5075,80.6466,299.0529673
1586,KADAPA,VISAKHAPATNAM,14.5184,78.7679,17.6801,83.2016,589.8152734
1598,KOCHI,RAIPUR,9.9312,76.2673,21.2333,81.6333,1381.439014
1621,KOLKATA,TRIVANDRUM,22.5626,88.363,8.4834,76.9198,1986.028405
1625,KOLKATA,Kushinagar International Airport,22.5626,88.363,26.7731,83.8963,650.1897105
1635,LUCKNOW,SRINAGAR,26.8393,80.9231,34.0857,74.8055,996.0102124
1636,LUCKNOW,UDAIPUR,26.8393,80.9231,24.5858,73.7135,764.3623761
1642,MANGALORE,PUNE,12.9172,74.856,18.5196,73.8553,632.0908295
1643,MANGALORE,RAIPUR,12.9172,74.856,21.2333,81.6333,1171.671419
1647,MUMBAI,PORBANDAR,19.0728,72.8826,21.6422,69.6093,445.0175997
1672,PUNE,RANCHI,18.5196,73.8553,23.3432,85.3094,1304.222478
1675,PUNE,VISAKHAPATNAM,18.5196,73.8553,17.6801,83.2016,992.1185851
1676,RAIPUR,SRINAGAR,21.2333,81.6333,34.0857,74.8055,1578.290592
1682,SHIRDI,TIRUPATI,19.6936,74.3944,13.6355,79.4199,860.2397108
1683,SHIRDI,VISAKHAPATNAM,19.6936,74.3944,17.6801,83.2016,954.1713168
1684,TIRUCHIRAPALLY,TIRUPATI,10.7617,78.7089,13.6355,79.4199,328.7603796
1688,HYDERABAD,Gondia Airport,17.3841,78.4564,21.5221,80.2907,498.6779781
1689,Gondia Airport,INDORE,21.5221,80.2907,22.7179,75.8333,477.9972438
1729,AHMEDABAD,SHIRDI,23.0258,72.5873,19.6936,74.3944,415.0828337
1751,ALLAHABAD,JABALPUR,25.4448,81.8432,23.167,79.9501,317.7208146
1790,BELGAUM,NAGPUR,15.8521,74.5045,21.1463,79.0849,761.3200955
1865,BHUBANESWAR,DEHRA DUN,20.2511,85.8153,30.3244,78.0339,1365.23571
1889,CHANDIGARH,JAMMU,30.7363,76.7884,32.7357,74.8691,286.9915984
1937,CHENNAI,UDAIPUR,13.0878,80.2785,24.5858,73.7135,1452.491592
2017,DELHI,PORBANDAR,28.652,77.2315,21.6422,69.6093,1093.067253
2088,HUBLI,HYDERABAD,15.3478,75.1338,17.3841,78.4564,420.6067735
2143,INDORE,UDAIPUR,22.7179,75.8333,24.5858,73.7135,299.5830982
2144,JABALPUR,JAIPUR,23.167,79.9501,26.9196,75.7878,591.4574059
2206,LEH,MUMBAI,34.1425,77.5554,19.0728,72.8826,1738.243882
2236,MUMBAI,VIJAYAWADA,19.0728,72.8826,16.5075,80.6466,869.9793416
2240,NAGPUR,VARANASI,21.1463,79.0849,25.3167,83.0104,613.0312669
2249,PUNE,SURAT,18.5196,73.8553,21.1959,72.8302,316.3084649
2257,RANCHI,VARANASI,23.3432,85.3094,25.3167,83.0104,320.0053722
